,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
916,Geary,Kansas,24585,16.7,17.6,80.8,12.9,8.2936750050844,5.714866788692292,6.5,27.5,19.552572706935123,20.7
925,Harvey,Kansas,33843,24.7,25.0,82.4,8.9,9.703631474751056,6.267174895842567,7.9,4.5,10.202996188281181,27.2
929,Jefferson,Kansas,19106,25.1,26.3,83.5,7.7,7.4426881607871875,6.359258871558672,6.1,3.200000000000003,8.369098712446352,21.9
931,Johnson,Kansas,506562,17.4,16.7,79.4,4.8,3.380237759642452,6.175157236429104,4.8,9.299999999999997,6.853652662457903,18.9
935,Labette,Kansas,22169,27.9,34.2,88.9,13.8,11.380756912806172,6.288059903468808,6.9,9.5,13.09486219495692,32.4
937,Leavenworth,Kansas,73113,20.8,21.5,78.8,8.3,8.910864005033305,6.235553184796137,5.8,13.799999999999997,8.261184741427654,24.2
941,Lyon,Kansas,35609,24.4,27.2,79.4,12.9,11.030919149653178,6.200679603471033,7.0,6.400000000000006,14.476677244516836,18.5
942,McPherson,Kansas,29523,23.4,24.6,77.8,8.0,9.314771534058192,6.367916539647054,6.1,2.5999999999999943,6.191782677912136,30.2
946,Miami,Kansas,30496,27.3,25.2,76.1,8.0,8.145330535152151,6.2073714585519415,6.9,3.799999999999997,7.6239506820566625,21.5
948,Montgomery,Kansas,34570,28.0,30.5,80.8,13.8,12.742262076945329,6.332079838009835,9.1,13.0,13.349725195256001,29.3
952,Neosho,Kansas,16529,24.7,32.7,81.9,13.0,11.089600096799565,6.31012160445278,9.4,3.799999999999997,12.178595196321616,28.9
960,Pottawatomie,Kansas,19129,19.5,22.9,73.2,9.1,6.895289874013279,6.085001829682681,5.0,3.0,9.864603481624759,19.3
963,Reno,Kansas,63558,25.2,25.0,79.6,12.5,11.731017338493974,6.361118977941407,6.4,5.400000000000006,11.67909625853551,24.1
966,Riley,Kansas,62826,14.7,14.3,77.9,14.2,2.9892082895616463,6.462292681373953,3.3,13.299999999999997,11.89316525005571,15.7
970,Saline,Kansas,53919,21.7,23.0,75.8,10.4,8.572117435412379,6.229714942784547,4.9,7.700000000000003,11.237226209684897,21.5
972,Sedgwick,Kansas,466061,24.5,24.6,79.9,11.8,9.485882749253854,6.025820654377861,6.8,16.599999999999994,12.752193382411313,24.0
973,Seward,Kansas,23274,21.2,30.7,83.3,13.8,21.08361261493512,5.577038755693048,7.0,8.5,18.978259001460856,23.2
974,Shawnee,Kansas,172365,26.0,25.5,80.9,10.9,7.945928697821484,6.261131900327793,6.7,14.0,10.814840599889768,24.0
981,Sumner,Kansas,24797,29.7,26.4,78.1,10.6,8.98899060370206,6.1821994596120495,8.6,3.4000000000000057,11.412670887607373,27.3
990,Wyandotte,Kansas,155750,27.4,37.3,83.1,16.1,16.304333868378812,5.950561797752809,7.7,31.700000000000003,18.31203852327448,26.5
991,Adair,Kentucky,17573,27.3,38.8,77.4,20.0,26.756956694929723,6.601035679735959,8.5,4.200000000000003,20.349399647186022,38.5
995,Barren,Kentucky,40073,25.5,34.3,78.5,15.3,20.93928580340878,6.600454171137674,7.5,5.200000000000003,12.856536820302948,29.8
996,Bath,Kentucky,11626,26.8,34.6,87.2,18.5,28.10080853259935,6.545673490452435,7.0,2.5,16.050232238087045,36.7
997,Bell,Kentucky,29665,32.4,41.3,80.3,25.8,29.529748862295634,6.60374178324625,11.5,3.799999999999997,19.59548289229732,23.9
998,Boone,Kentucky,106272,25.0,21.9,81.3,7.1,9.499209575429088,6.283875338753388,5.2,5.5,7.919301415236375,25.1
1000,Boyd,Kentucky,49594,27.2,37.6,79.9,15.3,15.524055329273704,6.742751139250716,9.6,4.099999999999994,12.858410291567528,35.9
1002,Bracken,Kentucky,8670,25.1,39.8,77.6,11.7,20.55363321799308,6.5743944636678195,8.1,1.0999999999999943,11.683967704728952,28.2
1003,Breathitt,Kentucky,15957,29.2,36.6,81.6,26.2,28.495331202607005,6.598984771573605,7.7,1.0999999999999943,20.254433790812808,30.6
1004,Breckinridge,Kentucky,19293,21.9,36.9,77.9,15.4,21.204581972736225,6.603431296325092,7.4,3.799999999999997,13.9895298813041,27.2
1008,Calloway,Kentucky,35122,18.1,26.4,78.6,14.8,13.700814304424577,6.895962644496327,6.5,7.0,11.508456238255224,28.4
1009,Campbell,Kentucky,87251,23.9,27.8,85.6,10.3,12.626789377772173,6.458378700530652,6.9,3.799999999999997,8.347182267251952,22.0
1012,Carter,Kentucky,27306,31.0,37.7,87.4,20.4,23.793305500622573,6.566322419980956,9.0,1.0999999999999943,16.498205522595764,30.9
1014,Christian,Kentucky,70145,24.4,31.2,76.0,15.9,12.931784161379998,5.843609665692494,9.6,26.5,18.47601397105995,31.7
1020,Daviess,Kentucky,93060,22.6,30.1,78.5,13.0,12.76488287126585,6.429185471738663,7.5,6.599999999999994,10.36750483558994,28.9
1024,Fayette,Kentucky,268080,20.8,23.8,75.9,13.0,9.316994926887496,6.649507609668756,5.9,18.299999999999997,12.372799164428528,22.3
1025,Fleming,Kentucky,14610,28.3,37.1,83.7,16.8,22.642026009582477,6.522929500342231,7.2,2.299999999999997,15.236139630390145,28.1
1026,Floyd,Kentucky,42218,31.3,45.0,82.6,24.1,26.42711639585011,6.658297408688236,11.3,2.0999999999999943,18.127339049694445,40.2
1027,Franklin,Kentucky,48207,23.4,27.8,76.9,10.9,14.5352334723173,6.654635218951604,7.5,12.0,10.436243699047857,25.9
1032,Graves,Kentucky,37625,25.1,33.1,78.8,15.0,18.057142857142857,6.535548172757475,8.5,6.299999999999997,14.288372093023256,30.5
1033,Grayson,Kentucky,25189,23.4,35.7,77.1,16.1,25.423796101472867,6.586208265512723,13.2,1.5,14.35547262694033,38.4
1035,Greenup,Kentucky,37184,29.5,37.1,82.6,14.6,17.574763339070568,6.693739242685027,10.9,2.0,12.497310671256455,37.7
1037,Hardin,Kentucky,96947,24.6,28.6,78.7,11.3,11.166926258677421,6.2972552012955525,7.8,16.700000000000003,12.748202626177191,28.2
1038,Harlan,Kentucky,31614,30.0,45.7,84.7,26.6,27.899032074397418,6.557221484152591,11.0,4.200000000000003,20.832542544442337,31.0
1040,Hart,Kentucky,18319,18.7,36.6,83.9,19.4,28.0801353785687,6.523281838528304,6.4,6.200000000000003,18.025001364703314,26.8
1041,Henderson,Kentucky,45573,22.3,31.3,79.6,13.3,14.793847234107915,6.5630965703376996,5.8,8.700000000000003,11.467316174050426,28.4
1044,Hopkins,Kentucky,46705,30.5,32.7,83.4,15.3,19.828712129322344,6.605288513007173,8.0,7.799999999999997,13.96638475537951,29.7
1046,Jefferson,Kentucky,699827,25.5,26.8,81.0,13.3,12.273747654777537,6.500463686025261,7.6,23.400000000000006,10.821817392012598,26.4
1048,Johnson,Kentucky,24001,33.9,42.1,84.5,21.0,24.75730177909254,6.62889046289738,11.6,1.0,15.903504020665807,31.8
1049,Kenton,Kentucky,153665,23.6,24.0,79.9,10.7,11.743728240002604,6.344320437314939,7.3,6.400000000000006,9.473204698532523,27.8
1050,Knott,Kentucky,17561,25.5,45.3,77.8,23.7,27.80023916633449,6.6567963100051255,9.4,1.2999999999999972,17.07761516997893,33.9
1051,Knox,Kentucky,32069,26.4,41.2,88.2,26.3,29.988462377997443,6.420530730612118,7.6,2.200000000000003,20.708472356481337,37.3
1053,Laurel,Kentucky,56338,24.7,39.7,82.3,18.7,24.173737086868545,6.492953246476624,10.9,2.4000000000000057,14.982782491391244,33.3
1054,Lawrence,Kentucky,16166,27.3,40.8,85.7,22.6,28.665099591735743,6.618829642459483,8.1,1.0,15.229493999752567,33.8
1057,Letcher,Kentucky,24434,33.6,42.4,81.4,21.8,29.123352705246784,6.711958746009658,11.9,1.0999999999999943,16.141442252598836,38.9
1058,Lewis,Kentucky,13872,26.8,41.0,81.8,23.7,29.015282583621683,6.596020761245675,7.6,0.7999999999999972,18.627450980392158,35.4
1061,Logan,Kentucky,27169,26.3,33.1,78.1,14.9,21.29264971106776,6.507416540910596,4.7,8.700000000000003,13.173101696786778,26.9
1063,McCracken,Kentucky,64698,25.7,33.8,79.2,15.4,13.629478500108194,6.6277164672787405,9.6,13.099999999999994,12.202850165383783,34.5
1066,Madison,Kentucky,77749,23.6,28.7,82.0,15.0,15.296659764112722,6.569859419413754,4.7,6.700000000000003,11.420082573409305,25.9
1069,Marshall,Kentucky,30967,22.6,26.4,74.6,10.9,16.533729453934836,6.871831304291666,6.4,1.2999999999999972,10.562857235121257,31.9
1071,Mason,Kentucky,17140,21.1,37.5,79.4,15.9,18.570595099183194,6.627771295215869,7.6,8.400000000000006,13.681446907817971,31.6
1072,Meade,Kentucky,28447,22.3,28.1,77.8,10.9,14.258093999367244,6.320525890252047,7.5,7.200000000000003,13.182409392906106,28.4
1073,Menifee,Kentucky,6809,25.1,39.5,87.2,22.0,28.667939491849026,6.623586429725363,10.8,1.5999999999999943,18.387428403583492,31.4
1076,Monroe,Kentucky,11660,25.4,44.6,87.2,20.2,29.245283018867923,6.646655231560892,9.6,3.5,18.507718696397944,18.4
1077,Montgomery,Kentucky,24256,30.1,38.3,82.9,14.5,20.048647757255935,6.501484168865436,9.8,4.200000000000003,12.850428759894458,30.3
1078,Morgan,Kentucky,14334,26.1,39.0,82.3,24.5,30.27766150411609,6.822938467978233,11.5,4.799999999999997,15.606250872052463,31.9
1079,Muhlenberg,Kentucky,31548,32.9,36.5,81.9,17.3,23.893749207556738,6.716749080765817,9.3,5.299999999999997,14.533409407886394,27.7
1080,Nelson,Kentucky,41088,26.0,30.0,82.6,11.8,13.763142523364486,6.376557632398754,6.2,6.700000000000003,9.618380062305295,27.0
1082,Ohio,Kentucky,23676,26.4,35.7,82.5,16.2,22.499577631356647,6.597398209156951,8.5,1.7000000000000028,13.676296671735091,31.6
1087,Perry,Kentucky,29452,32.6,41.0,79.7,23.3,28.537960070623384,6.556430802661958,10.7,2.5999999999999943,17.472497623251392,34.6
1088,Pike,Kentucky,66922,28.5,42.6,83.9,20.7,26.593646334538718,6.6853949373897965,11.4,1.5,15.092196885926901,35.0
1090,Pulaski,Kentucky,59200,24.1,32.3,80.7,17.1,23.989864864864867,6.653716216216216,8.9,2.700000000000003,14.21114864864865,32.0
1092,Rockcastle,Kentucky,16712,31.9,41.6,76.9,19.5,29.122786022020104,6.629966491144088,11.8,0.7999999999999972,16.144088080421255,24.6
1093,Rowan,Kentucky,22226,25.1,29.7,79.5,18.7,16.85863403221452,6.618374876271034,6.5,3.700000000000003,13.55619544677405,25.7
1094,Russell,Kentucky,17020,27.5,42.4,85.2,19.8,27.05052878965922,6.709753231492361,7.4,1.0999999999999943,16.698002350176264,30.5
1099,Taylor,Kentucky,23754,18.8,37.3,80.0,16.6,21.57110381409447,6.643091689820661,6.8,6.099999999999994,13.694535657152478,33.2
1104,Warren,Kentucky,98960,22.6,28.0,75.0,15.2,12.309013742926435,6.537995149555376,7.7,12.099999999999994,11.537995149555377,23.5
1106,Wayne,Kentucky,20352,28.3,36.4,83.1,22.6,28.817806603773583,6.593946540880504,8.6,2.4000000000000057,18.946540880503147,31.4
1107,Webster,Kentucky,14161,31.6,32.1,82.0,13.8,19.73024503919215,6.567332815479132,6.6,5.0,13.770213967940117,19.7
1108,Whitley,Kentucky,38029,30.6,39.8,79.2,23.1,25.14133950406269,6.434563096584185,11.0,1.7000000000000028,17.87583160219832,41.5
1111,Acadia,Louisiana,59552,27.8,38.9,87.9,19.9,21.985827512090275,5.101423965609888,8.2,19.700000000000003,15.95412412681354,27.6
1113,Ascension,Louisiana,90501,20.3,28.6,81.1,11.4,12.634114540170827,5.123700290604524,8.7,21.400000000000006,12.407597706102695,22.7
1115,Avoyelles,Louisiana,42098,24.7,41.1,90.3,23.0,25.948976198394224,5.2734096631668965,6.1,32.2,17.537650244667205,31.7
1116,Beauregard,Louisiana,34562,26.2,35.5,79.9,15.3,16.301139980325214,5.303512528210173,10.1,15.599999999999994,13.940165499681731,35.0
1118,Bossier,Louisiana,105541,21.5,28.9,82.7,13.4,10.810964459309652,5.194189935664813,7.6,24.799999999999997,13.69230914999858,28.9
1119,Caddo,Louisiana,251309,27.0,31.5,81.0,19.7,13.726925816425197,5.260854167578559,7.7,48.7,17.293849404517943,32.1
1120,Calcasieu,Louisiana,185419,26.4,32.1,79.4,16.3,14.65869193556216,5.248113731602479,7.2,26.599999999999994,14.581569310588453,27.0
1126,De Soto,Louisiana,26383,31.1,39.4,85.8,19.1,19.091839442064966,5.257173179699048,8.0,41.7,17.503695561535835,32.0
1127,East Baton Rouge,Louisiana,411417,22.8,27.7,82.5,16.4,9.835762741938229,5.243098851044074,6.1,46.7,14.92937822209583,27.2
1130,Evangeline,Louisiana,35540,24.8,41.9,86.7,24.2,27.616769836803602,5.1294316263365225,7.4,29.799999999999997,17.16375914462577,34.8
1131,Franklin,Louisiana,20380,32.3,41.6,87.6,24.2,25.01962708537782,5.245338567222768,8.9,32.099999999999994,22.3846908734053,36.8
1133,Iberia,Louisiana,74388,27.6,32.7,85.4,19.7,20.717051137280208,5.105662203581223,11.2,35.0,16.97988922944561,31.8
1136,Jefferson,Louisiana,452824,24.8,30.5,82.2,15.7,13.810442909386428,5.351748140557921,7.4,31.799999999999997,15.844787378760843,28.1
1137,Jefferson Davis,Louisiana,31272,33.1,38.1,86.9,17.6,19.3207981580967,5.138782297262727,5.6,18.799999999999997,15.95996418521361,33.9
1138,Lafayette,Louisiana,197390,21.8,25.6,82.3,15.6,12.67642737727342,5.24140027357009,7.0,27.599999999999994,14.437408176706013,24.4
1139,Lafourche,Louisiana,92179,28.0,38.1,84.8,15.3,21.836860890224454,5.2929626053656476,9.2,17.400000000000006,13.37072435153343,32.9
1141,Lincoln,Louisiana,42108,25.2,24.1,83.6,21.1,10.423197492163009,5.322029068110573,5.8,42.0,14.62192457490263,24.9
1142,Livingston,Louisiana,109206,25.1,32.9,82.7,11.9,14.56604948446056,5.2405545482848925,7.7,5.700000000000003,11.988352288335806,30.0
1144,Morehouse,Louisiana,29989,34.0,47.7,80.4,23.3,21.62459568508453,5.2452565940844975,7.0,45.2,20.294107839541166,30.2
1145,Natchitoches,Louisiana,38541,28.0,34.8,82.7,22.1,15.912923899224202,5.184089670740251,8.9,42.1,17.32700241301471,28.1
1146,Orleans,Louisiana,454863,25.6,32.1,80.0,25.5,16.01515181494208,5.216735588517862,9.1,71.2,22.661328795703323,29.6
1147,Ouachita,Louisiana,148237,25.8,35.7,83.2,19.6,13.27333931474598,5.1707738283964195,6.5,36.5,17.19004027334606,24.0
1148,Plaquemines,Louisiana,28995,33.7,34.1,88.7,15.3,19.672357302983272,5.190550094843938,7.4,29.200000000000003,14.754267977237454,29.9
1150,Rapides,Louisiana,128462,24.5,33.2,84.8,19.2,16.390060874032788,5.247466176768227,7.8,33.7,15.954912736840466,30.5
1153,Sabine,Louisiana,23786,25.2,31.9,89.2,17.9,19.297065500714705,5.3098461279744384,11.7,26.599999999999994,16.04725468763138,37.0
1154,St. Bernard,Louisiana,65364,29.6,38.6,80.8,14.2,17.885992289333576,5.37145829508598,7.7,13.599999999999994,15.268343430634602,27.0
1155,St. Charles,Louisiana,50633,32.6,28.3,81.7,12.5,12.531353070132129,5.196215906622164,9.3,28.099999999999994,14.135050263662038,26.7
1158,St. John the Baptist,Louisiana,46393,24.6,34.9,78.7,15.7,13.950380445325802,5.058952859267562,10.0,49.6,17.15776086909663,34.2
1159,St. Landry,Louisiana,89937,24.6,38.4,87.4,22.9,23.80332899696454,5.12581028942482,9.6,43.6,17.108642716568266,29.7
1160,St. Martin,Louisiana,50434,32.6,40.6,83.3,20.1,23.486140302177102,5.183011460522664,8.3,33.099999999999994,16.887417218543046,28.1
1161,St. Mary,Louisiana,51416,30.7,34.1,80.1,20.2,21.57499611016026,5.138478294694258,8.2,36.2,17.68321145168819,33.5
1162,St. Tammany,Louisiana,220295,22.7,23.2,81.8,10.5,10.38743503030028,5.271113733856874,7.0,14.400000000000006,12.21316870559931,22.7
1163,Tangipahoa,Louisiana,106502,28.5,33.1,84.3,20.8,17.566806257159488,5.206474995774727,7.8,30.200000000000003,17.552722014610055,24.7
1165,Terrebonne,Louisiana,107491,27.8,36.5,89.0,16.8,20.763598812923874,5.166944209282637,8.4,25.5,15.143593417123293,28.7
1166,Union,Louisiana,22901,32.8,33.2,84.4,17.5,19.051569800445396,5.353478014060522,8.3,27.799999999999997,16.83332605563076,29.1
1167,Vermilion,Louisiana,55195,25.5,35.4,83.5,18.4,22.163239423860855,5.241416794999547,11.0,17.200000000000003,15.428933780233717,27.1
1168,Vernon,Louisiana,48745,23.0,27.3,79.2,15.3,11.391937634629192,4.825110267719766,5.1,22.900000000000006,18.410093342906965,23.9
1169,Washington,Louisiana,44623,29.8,45.8,85.6,23.3,20.55442260717567,5.261860475539519,16.8,32.400000000000006,17.945902337359655,37.8
1170,Webster,Louisiana,41356,27.5,32.9,89.4,17.9,19.537672889060836,5.384950188606248,6.6,34.400000000000006,15.226327497823775,29.2
1175,Androscoggin,Maine,108039,24.6,25.8,75.2,11.5,13.7422597395385,6.987291626172031,6.7,3.799999999999997,8.328473976989791,25.1
1176,Aroostook,Maine,73240,25.4,30.4,74.3,14.3,16.406335335882034,7.202348443473512,10.0,3.0999999999999943,11.329874385581649,24.6
1177,Cumberland,Maine,274950,16.6,17.0,68.6,8.4,6.846335697399527,7.051463902527733,5.6,4.700000000000003,5.476268412438625,20.3
1178,Franklin,Maine,29704,22.0,18.6,68.9,12.6,9.870724481551306,7.123619714516563,9.3,1.9000000000000057,10.564233773229196,24.6
1179,Hancock,Maine,53660,17.7,21.3,68.5,9.9,8.710398807305255,7.236302646291465,5.8,2.299999999999997,10.406261647409616,25.1
1180,Kennebec,Maine,120986,24.7,22.8,76.0,11.3,10.266477113054403,7.104954292232159,7.1,2.4000000000000057,8.897723703569008,23.4
1181,Knox,Maine,41219,21.0,20.7,68.9,10.5,9.049224872025038,7.236953831970692,6.8,1.5999999999999943,7.773114340474054,21.0
1182,Lincoln,Maine,35240,16.8,20.0,67.8,9.8,8.830874006810442,7.304199772985244,4.3,1.2000000000000028,8.456299659477866,27.7
1183,Oxford,Maine,56628,23.0,26.3,71.9,11.8,12.391396482305574,7.1466412375503285,7.4,1.5999999999999943,9.903228085046267,24.3
1184,Penobscot,Maine,147068,22.6,23.7,76.9,12.5,9.659477248619686,7.107596485979275,8.5,3.200000000000003,9.69551499986401,23.5
1185,Piscataquis,Maine,17674,24.2,24.0,71.1,13.0,14.179020029421748,7.264908905737241,7.2,1.5999999999999943,10.608803892723776,23.4
1186,Sagadahoc,Maine,36962,19.9,19.4,74.8,8.3,8.316649531951734,6.982847248525513,5.6,3.0999999999999943,8.817163573399709,23.1
1187,Somerset,Maine,51667,23.2,30.7,76.7,14.3,13.41088122012116,7.070276965955058,9.8,1.9000000000000057,11.707666402152245,29.8
1188,Waldo,Maine,38705,25.9,23.7,73.4,12.4,10.740214442578479,7.089523317400853,7.0,1.7000000000000028,10.33458209533652,24.2
1189,Washington,Maine,33448,25.0,32.9,72.5,16.1,14.21011719684286,7.142430040660129,6.6,6.200000000000003,15.585386271226978,32.4
1190,York,Maine,202315,20.7,22.3,71.4,8.3,9.390307194226825,7.036057632899192,6.9,2.4000000000000057,5.7805896745174605,24.2
1191,Allegany,Maryland,73639,25.2,28.2,75.2,13.5,13.749507733673733,5.603009274976575,8.8,7.299999999999997,11.492551501242549,32.9
1192,Anne Arundel,Maryland,510878,23.3,20.1,71.5,6.2,9.003323689804612,5.266815169179334,7.5,19.5,10.81471505917264,28.2
1193,Baltimore,Maryland,786113,20.8,23.4,72.0,7.6,10.58079436416902,5.374927014309647,6.5,29.5,9.541757991535569,26.2
1194,Calvert,Maryland,87925,22.4,20.4,70.3,5.3,8.453795848734718,5.206710264429912,5.7,15.400000000000006,9.418254193915269,27.1
1195,Caroline,Maryland,31822,27.3,34.1,78.7,10.6,16.463452957073724,5.2825089560681295,8.8,16.0,14.735088932185281,32.6
1196,Carroll,Maryland,168541,19.3,20.6,70.6,5.0,9.632670982134911,5.259847752178995,5.8,5.299999999999997,6.666033784064411,27.4
1197,Cecil,Maryland,97796,25.8,27.0,73.4,7.7,12.380874473393595,5.256861221317846,6.4,7.200000000000003,10.607795819869933,26.0
1198,Charles,Maryland,138822,26.5,22.4,75.2,6.9,9.023785855267898,5.11878520695567,4.9,39.7,9.685064326979873,23.8
1199,Dorchester,Maryland,31401,26.4,31.3,70.5,13.6,17.95484220247763,5.471163338747174,9.7,29.099999999999994,14.410369096525589,29.0
1200,Frederick,Maryland,220701,21.4,20.9,70.9,5.6,8.327103184851904,5.162640857993394,6.0,12.799999999999997,7.250080425553124,21.3
1201,Garrett,Maryland,29909,25.6,28.6,74.3,12.5,14.246547861847606,5.382995085091443,8.6,1.0,14.256578287472,25.9
1202,Harford,Maryland,239259,22.3,22.2,72.5,6.4,8.674281845197045,5.199386438963634,7.2,15.200000000000003,8.77960703672589,25.6
1203,Howard,Maryland,269457,16.4,15.5,73.5,4.7,4.487543467046691,5.150357942083524,4.5,29.400000000000006,10.34710547508508,19.8
1205,Montgomery,Maryland,927583,15.3,18.0,66.8,6.4,6.466052094529546,5.2423341091848386,5.2,32.099999999999994,11.268964610175045,22.4
1206,Prince George's,Maryland,846123,25.5,24.6,72.1,9.4,9.451817288975716,5.1059952276442075,8.3,72.3,14.508765274079538,26.2
1207,Queen Anne's,Maryland,45612,21.9,25.1,74.1,6.0,10.762518635446812,5.360431465403841,6.7,9.700000000000003,8.662194159431728,30.1
1208,St. Mary's,Maryland,96518,25.6,21.8,73.0,7.4,9.288422884850494,5.157587185809901,6.1,18.299999999999997,10.619780766281938,25.1
1210,Talbot,Maryland,35683,20.0,22.2,73.5,8.3,11.29389345066278,5.62172463077656,9.0,15.799999999999997,9.105176134293641,30.1
1211,Washington,Maryland,141895,22.4,27.2,73.0,9.8,15.147820571549387,5.421614574156948,7.4,11.200000000000003,9.091934176679938,29.4
1212,Wicomico,Maryland,90402,25.0,25.0,70.2,11.5,12.256366009601557,5.300767682130926,8.3,26.900000000000006,13.587088781221654,28.4
1213,Worcester,Maryland,48750,24.6,23.0,74.7,9.8,13.433846153846154,5.665641025641026,10.2,16.599999999999994,12.352820512820513,40.4
1214,Baltimore City,Maryland,635815,28.0,28.6,72.9,19.6,20.08713226331559,5.202928524806745,9.6,68.3,17.3778536209432,29.5
1215,Barnstable,Massachusetts,226514,15.0,16.0,65.6,7.3,6.131188359218415,6.3554570578419,6.7,4.400000000000006,8.006127656568689,30.5
1216,Berkshire,Massachusetts,131868,19.8,21.4,68.8,10.2,10.461218794552128,6.175872842539509,6.8,4.799999999999997,8.7997087997088,23.3
1217,Bristol,Massachusetts,546331,23.2,26.6,76.4,10.4,18.309230118737542,5.961221310890284,7.0,6.900000000000006,8.885455886632828,27.7
1219,Essex,Massachusetts,738301,18.7,23.9,70.2,9.7,10.35526160739319,5.8625140694648925,6.1,10.599999999999994,10.090058119926697,23.8
1220,Franklin,Massachusetts,72334,22.8,19.8,69.9,8.8,8.456604086598281,6.211463488815772,5.4,4.099999999999994,8.521580446263167,29.4
1221,Hampden,Massachusetts,461591,21.7,27.2,72.9,14.4,13.693724531024218,5.869915141326413,8.1,13.299999999999997,12.909480470806406,25.9
1222,Hampshire,Massachusetts,153339,14.1,17.6,65.0,9.3,6.580843751426578,6.237812950390964,4.7,7.599999999999994,8.237956423349573,19.2
1223,Middlesex,Massachusetts,1459011,15.5,18.7,69.3,7.6,7.947712525813719,6.033950395164944,5.2,13.900000000000006,7.689592470515986,21.7
1225,Norfolk,Massachusetts,653595,15.4,18.6,70.1,5.5,6.035541887560339,5.984286905499584,5.0,13.299999999999997,6.153504846273304,23.8
1226,Plymouth,Massachusetts,492409,20.1,21.6,73.0,7.8,8.289450436527359,5.840063849360998,7.1,10.700000000000003,7.787428743178943,25.8
1227,Suffolk,Massachusetts,654428,17.8,26.4,72.8,15.9,14.512520857909502,6.117861705183763,5.6,34.900000000000006,14.029809237991039,20.6
1228,Worcester,Massachusetts,783262,21.9,23.8,71.5,9.4,11.043941873855747,5.885387009710671,6.3,8.799999999999997,9.676966327997528,24.4
1231,Allegan,Michigan,113174,22.5,19.9,82.5,8.4,11.466414547510913,5.5030307314400835,6.7,3.5999999999999943,9.381129941506,23.5
